id_transaccion,fecha_compra,nombre_empresa_cliente,categoria_producto,producto_sku,cantidad,precio_unitario,metodo_pago,estado_pedido,descuento_aplicado
730,9/17/2025,Divanoodle,insumos gastronómicos de alta calidad,Wine - Magnotta - Pinot Gris Sr,131,$2823.61,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,23
731,4/17/2024,Zava,insumos gastronómicos de alta calidad,Carbonated Water - Lemon Lime,101,$2571.22,transferencia,error: undefined method `first' for nil:NilClass,13
732,8/6/2025,,insumos gastronómicos de alta calidad,Chicken - Wieners,456,$2358.61,tarjeta débito,error: undefined method `first' for nil:NilClass,30
733,8/22/2025,Roomm,insumos gastronómicos de alta calidad,"Stock - Veal, White",445,$1757.28,Cheque,,
734,12/26/2025,Skinte,insumos gastronómicos de alta calidad,"Fish - Scallops, Cold Smoked",27,$1020.76,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,15
735,5/19/2024,,insumos gastronómicos de alta calidad,Pasta - Canelloni,91,$901.37,cheque a 30 dias,error: undefined method `first' for nil:NilClass,
736,4/10/2025,Browsecat,insumos gastronómicos de alta calidad,Cheese - Parmesan Cubes,390,$1720.35,Transferencia,error: undefined method `first' for nil:NilClass,26
737,5/27/2026,Mynte,insumos gastronómicos de alta calidad,Sesame Seed Black,487,$3597.96,Efectivo,error: undefined method `first' for nil:NilClass,17
738,3/5/2026,Meedoo,insumos gastronómicos de alta calidad,Juice - Happy Planet,201,$1206.11,Efectivo,error: undefined method `first' for nil:NilClass,
739,8/9/2025,Trunyx,insumos gastronómicos de alta calidad,"Syrup - Monin, Irish Cream",407,$3014.33,transferencia,error: undefined method `first' for nil:NilClass,2
740,4/7/2024,Lajo,insumos gastronómicos de alta calidad,Beer - Maudite,31,$2794.62,TRANSF.,error: undefined method `first' for nil:NilClass,2
741,10/16/2024,Vinder,insumos gastronómicos de alta calidad,Mahi Mahi,151,$2379.77,tarjeta débito,error: undefined method `first' for nil:NilClass,6
742,9/11/2025,Shufflester,insumos gastronómicos de alta calidad,Icecream - Dstk Strw Chseck,409,$630.00,TRANSF.,error: undefined method `first' for nil:NilClass,
743,8/12/2024,Thoughtsphere,insumos gastronómicos de alta calidad,Quail - Jumbo Boneless,283,$693.86,Transferencia,error: undefined method `first' for nil:NilClass,18
744,11/25/2025,Trupe,insumos gastronómicos de alta calidad,Bread - Multigrain Oval,225,$3345.24,cheque a 30 dias,error: undefined method `first' for nil:NilClass,15
745,5/13/2026,Jayo,insumos gastronómicos de alta calidad,Radish - Pickled,237,$3613.67,Cheque,error: undefined method `first' for nil:NilClass,
746,1/12/2026,Nlounge,insumos gastronómicos de alta calidad,Croissants Thaw And Serve,101,$1820.36,Efectivo,error: undefined method `first' for nil:NilClass,10
747,5/20/2026,Yombu,insumos gastronómicos de alta calidad,Sausage - Andouille,127,$3042.05,tarjeta débito,error: undefined method `first' for nil:NilClass,23
748,2/11/2026,Yadel,insumos gastronómicos de alta calidad,Pails With Lids,374,$3167.57,transferencia,error: undefined method `first' for nil:NilClass,
749,10/17/2024,Mynte,insumos gastronómicos de alta calidad,Grapefruit - Pink,193,$1090.55,cheque a 30 dias,error: undefined method `first' for nil:NilClass,26
750,12/19/2025,Quimba,insumos gastronómicos de alta calidad,Shrimp - 31/40,132,$2041.87,transferencia,error: undefined method `first' for nil:NilClass,28
751,1/16/2026,Aimbo,insumos gastronómicos de alta calidad,Lamb - Shoulder,86,$3644.60,tarjeta débito,error: undefined method `first' for nil:NilClass,
752,3/7/2024,Zoonoodle,insumos gastronómicos de alta calidad,Lid - 3oz Med Rec,325,$1389.12,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,
753,4/12/2026,Zoozzy,insumos gastronómicos de alta calidad,Soup Campbells - Tomato Bisque,343,$1345.85,cheque a 30 dias,error: undefined method `first' for nil:NilClass,2
754,7/28/2024,Jamia,insumos gastronómicos de alta calidad,"Clams - Littleneck, Whole",387,$3796.93,TRANSF.,error: undefined method `first' for nil:NilClass,28
755,2/18/2025,Fiveclub,insumos gastronómicos de alta calidad,Assorted Desserts,286,$3204.52,cheque a 30 dias,,11
756,3/21/2025,Eamia,insumos gastronómicos de alta calidad,"Pork - Loin, Boneless",188,$4967.73,Transferencia,error: undefined method `first' for nil:NilClass,23
757,11/17/2024,Tagopia,insumos gastronómicos de alta calidad,Tea - Mint,198,$4647.49,tarjeta débito,error: undefined method `first' for nil:NilClass,16
758,2/10/2025,Ooba,insumos gastronómicos de alta calidad,Cheese - Goat,346,$4160.64,transferencia,error: undefined method `first' for nil:NilClass,25
759,5/24/2025,Flipopia,insumos gastronómicos de alta calidad,Poppy Seed,210,$605.02,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,
760,8/19/2024,Eare,insumos gastronómicos de alta calidad,"Bread - Bagels, Mini",416,$2730.95,TRANSF.,error: undefined method `first' for nil:NilClass,
761,2/1/2024,Blogtags,insumos gastronómicos de alta calidad,Longos - Grilled Chicken With,492,$1163.95,transferencia,error: undefined method `first' for nil:NilClass,20
762,6/11/2025,Abatz,insumos gastronómicos de alta calidad,Chicken - Leg / Back Attach,222,$1703.87,cheque a 30 dias,error: undefined method `first' for nil:NilClass,26
763,3/31/2026,Devpulse,insumos gastronómicos de alta calidad,Celery Root,76,$844.33,TRANSF.,error: undefined method `first' for nil:NilClass,2
764,3/9/2025,Demimbu,insumos gastronómicos de alta calidad,Bread - Rosemary Focaccia,431,$1822.29,Cheque,error: undefined method `first' for nil:NilClass,30
765,12/23/2025,Divavu,insumos gastronómicos de alta calidad,Beef - Top Sirloin - Aaa,284,$4384.43,Efectivo,error: undefined method `first' for nil:NilClass,
766,10/15/2024,,insumos gastronómicos de alta calidad,"Bread - Bagels, Mini",244,$1502.47,TRANSF.,error: undefined method `first' for nil:NilClass,
767,12/31/2024,,insumos gastronómicos de alta calidad,"Sugar - Sweet N Low, Individual",470,$546.80,Transferencia,error: undefined method `first' for nil:NilClass,10
768,1/21/2025,Ntags,insumos gastronómicos de alta calidad,Sauce - Fish 25 Ozf Bottle,202,$813.90,Efectivo,error: undefined method `first' for nil:NilClass,1
769,11/21/2024,Quaxo,insumos gastronómicos de alta calidad,"Veal - Tenderloin, Untrimmed",361,$3908.67,cheque a 30 dias,error: undefined method `first' for nil:NilClass,1
770,5/24/2024,Viva,insumos gastronómicos de alta calidad,Bread Cranberry Foccacia,211,$2628.06,Cheque,error: undefined method `first' for nil:NilClass,23
771,4/24/2024,,insumos gastronómicos de alta calidad,"Asparagus - White, Fresh",290,$4007.02,Efectivo,,1
772,3/5/2026,Gabtune,insumos gastronómicos de alta calidad,Beer - Sleemans Cream Ale,451,$4137.22,Transferencia,error: undefined method `first' for nil:NilClass,15
773,1/20/2026,Kazio,insumos gastronómicos de alta calidad,Beer - Corona,245,$1805.15,Transferencia,error: undefined method `first' for nil:NilClass,
774,3/7/2024,,insumos gastronómicos de alta calidad,"Pasta - Rotini, Colour, Dry",96,$3876.08,TRANSF.,error: undefined method `first' for nil:NilClass,
775,5/2/2026,Aimbu,insumos gastronómicos de alta calidad,Orange - Tangerine,208,$1778.68,cheque a 30 dias,error: undefined method `first' for nil:NilClass,
776,1/31/2026,DabZ,insumos gastronómicos de alta calidad,Ice Cream Bar - Hagen Daz,257,$2685.05,cheque a 30 dias,error: undefined method `first' for nil:NilClass,23
777,3/12/2024,Fiveclub,insumos gastronómicos de alta calidad,Puree - Mango,208,$2894.86,transferencia,error: undefined method `first' for nil:NilClass,
778,1/1/2026,Demimbu,insumos gastronómicos de alta calidad,Juice - Ocean Spray Kiwi,280,$4326.19,Efectivo,error: undefined method `first' for nil:NilClass,15
779,7/20/2025,Twitterlist,insumos gastronómicos de alta calidad,Worcestershire Sauce,245,$3721.78,tarjeta débito,error: undefined method `first' for nil:NilClass,
780,1/30/2024,Ntag,insumos gastronómicos de alta calidad,Bread - Assorted Rolls,20,$1526.50,TRANSF.,error: undefined method `first' for nil:NilClass,
781,1/8/2024,Zoomdog,insumos gastronómicos de alta calidad,Fennel,421,$1242.65,Transferencia,error: undefined method `first' for nil:NilClass,26
782,2/1/2024,Demivee,insumos gastronómicos de alta calidad,Pork Ham Prager,330,$4512.43,Tarjeta,error: undefined method `first' for nil:NilClass,
783,1/20/2026,Tagfeed,insumos gastronómicos de alta calidad,Quail - Jumbo Boneless,164,$1688.60,Tarjeta,error: undefined method `first' for nil:NilClass,
784,1/31/2024,Edgeify,insumos gastronómicos de alta calidad,Muffin Chocolate Individual Wrap,266,$2253.31,Cheque,error: undefined method `first' for nil:NilClass,6
785,1/13/2024,Leexo,insumos gastronómicos de alta calidad,Pork - Sausage Casing,464,$1661.93,transferencia,error: undefined method `first' for nil:NilClass,18
786,6/2/2026,,insumos gastronómicos de alta calidad,"Tendrils - Baby Pea, Organic",366,$756.18,transferencia,error: undefined method `first' for nil:NilClass,29
787,7/24/2025,Rhynoodle,insumos gastronómicos de alta calidad,Dc - Sakura Fu,446,$4306.24,Transferencia,error: undefined method `first' for nil:NilClass,12
788,1/8/2026,Feednation,insumos gastronómicos de alta calidad,Cake Slab,490,$3656.34,Cheque,error: undefined method `first' for nil:NilClass,22
789,6/11/2026,,insumos gastronómicos de alta calidad,Pastry - French Mini Assorted,269,$2728.81,transferencia,error: undefined method `first' for nil:NilClass,
790,1/13/2025,Topicstorm,insumos gastronómicos de alta calidad,Cream Of Tartar,140,$1583.77,transferencia,error: undefined method `first' for nil:NilClass,29
791,10/19/2024,Buzzdog,insumos gastronómicos de alta calidad,"Doilies - 8, Paper",497,$836.16,Cheque,error: undefined method `first' for nil:NilClass,
792,7/12/2024,Oba,insumos gastronómicos de alta calidad,Asparagus - Frozen,210,$1428.27,Efectivo,error: undefined method `first' for nil:NilClass,22
793,11/25/2025,Feedfish,insumos gastronómicos de alta calidad,Petite Baguette,109,$2615.25,TRANSF.,error: undefined method `first' for nil:NilClass,24
794,4/22/2024,Omba,insumos gastronómicos de alta calidad,Beans - Fava Fresh,184,$1101.43,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,17
795,6/19/2025,Oyonder,insumos gastronómicos de alta calidad,Extract - Rum,3,$3306.28,Tarjeta,error: undefined method `first' for nil:NilClass,12
796,4/23/2026,Buzzdog,insumos gastronómicos de alta calidad,Olive - Spread Tapenade,402,$1905.25,tarjeta débito,error: undefined method `first' for nil:NilClass,25
797,6/6/2026,,insumos gastronómicos de alta calidad,Ecolab - Lime - A - Way 4/4 L,420,$2380.78,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,1
798,3/14/2024,Kimia,insumos gastronómicos de alta calidad,Wine - German Riesling,190,$2880.27,cheque a 30 dias,error: undefined method `first' for nil:NilClass,
799,10/21/2025,Quamba,insumos gastronómicos de alta calidad,Bacardi Breezer - Strawberry,498,$4606.04,Efectivo,error: undefined method `first' for nil:NilClass,23
800,12/16/2025,Bluejam,insumos gastronómicos de alta calidad,Crab - Meat Combo,160,$1012.14,TRANSF.,error: undefined method `first' for nil:NilClass,16
801,8/26/2024,Quimm,insumos gastronómicos de alta calidad,"7up Diet, 355 Ml",285,$2790.84,Efectivo,error: undefined method `first' for nil:NilClass,21
802,3/29/2025,Mymm,insumos gastronómicos de alta calidad,Onions - Pearl,278,$3386.93,Transferencia,error: undefined method `first' for nil:NilClass,
803,3/9/2025,Meezzy,insumos gastronómicos de alta calidad,Beer - Upper Canada Light,439,$2071.91,Cheque,error: undefined method `first' for nil:NilClass,
804,4/12/2026,Tavu,insumos gastronómicos de alta calidad,"Lamb - Whole, Frozen",404,$2829.07,Cheque,error: undefined method `first' for nil:NilClass,
805,3/19/2024,Avaveo,insumos gastronómicos de alta calidad,Pickerel - Fillets,395,$2686.19,Cheque,,22
806,12/30/2025,Mita,insumos gastronómicos de alta calidad,Island Oasis - Magarita Mix,288,$2052.08,tarjeta débito,error: undefined method `first' for nil:NilClass,4
807,4/2/2025,Kayveo,insumos gastronómicos de alta calidad,Mix Pina Colada,470,$3092.90,Efectivo,,
808,10/26/2025,Skipfire,insumos gastronómicos de alta calidad,Ecolab Crystal Fusion,359,$3646.12,Transferencia,error: undefined method `first' for nil:NilClass,11
809,9/21/2024,Topicstorm,insumos gastronómicos de alta calidad,Soup - Chicken And Wild Rice,471,$915.55,Tarjeta,error: undefined method `first' for nil:NilClass,
810,5/22/2024,Kazio,insumos gastronómicos de alta calidad,Appetizer - Cheese Bites,67,$1218.57,Efectivo,error: undefined method `first' for nil:NilClass,24
811,3/28/2026,,insumos gastronómicos de alta calidad,Bagels Poppyseed,370,$605.56,tarjeta débito,error: undefined method `first' for nil:NilClass,
812,12/6/2024,Realbuzz,insumos gastronómicos de alta calidad,Steel Wool,294,$3391.19,cheque a 30 dias,error: undefined method `first' for nil:NilClass,23
813,7/4/2025,Browsedrive,insumos gastronómicos de alta calidad,Trout Rainbow Whole,178,$1564.19,tarjeta débito,error: undefined method `first' for nil:NilClass,
814,6/26/2024,,insumos gastronómicos de alta calidad,"Cup - 3.5oz, Foam",233,$4464.11,TRANSF.,error: undefined method `first' for nil:NilClass,
815,2/14/2025,Lajo,insumos gastronómicos de alta calidad,Bulgar,341,$2774.65,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,
816,1/6/2026,Reallinks,insumos gastronómicos de alta calidad,Wine - Chianti Classica Docg,92,$3861.03,TRANSF.,,3
817,1/4/2025,Tazz,insumos gastronómicos de alta calidad,Flour - Masa De Harina Mexican,171,$4020.91,Efectivo,error: undefined method `first' for nil:NilClass,
818,7/22/2024,Linkbridge,insumos gastronómicos de alta calidad,"Cherries - Bing, Canned",101,$3046.27,Cheque,error: undefined method `first' for nil:NilClass,23
819,12/14/2025,Skinte,insumos gastronómicos de alta calidad,"Cheese - Havarti, Salsa",337,$4089.77,Efectivo,error: undefined method `first' for nil:NilClass,
820,5/26/2024,,insumos gastronómicos de alta calidad,Veal Inside - Provimi,286,$2018.40,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,20
821,6/11/2025,Skipfire,insumos gastronómicos de alta calidad,Soup - Base Broth Beef,298,$1566.77,tarjeta débito,error: undefined method `first' for nil:NilClass,20
822,10/29/2025,Browsedrive,insumos gastronómicos de alta calidad,Parsley - Dried,130,$2584.28,cheque a 30 dias,error: undefined method `first' for nil:NilClass,13
823,7/9/2025,Mydo,insumos gastronómicos de alta calidad,Wheat - Soft Kernal Of Wheat,249,$2796.90,Efectivo,error: undefined method `first' for nil:NilClass,
824,6/2/2024,Thoughtstorm,insumos gastronómicos de alta calidad,"Beef - Tenderlion, Center Cut",446,$3191.60,Cheque,error: undefined method `first' for nil:NilClass,26
825,11/12/2025,Livepath,insumos gastronómicos de alta calidad,Soup V8 Roasted Red Pepper,357,$1219.95,tarjeta débito,,
826,9/28/2025,Twinder,insumos gastronómicos de alta calidad,Schnappes Peppermint - Walker,229,$3518.78,TRANSF.,error: undefined method `first' for nil:NilClass,23
827,9/17/2025,Skibox,insumos gastronómicos de alta calidad,Butter Balls Salted,188,$3643.09,cheque a 30 dias,error: undefined method `first' for nil:NilClass,
828,9/11/2024,Skinix,insumos gastronómicos de alta calidad,"Pepper - Paprika, Hungarian",132,$613.44,cheque a 30 dias,error: undefined method `first' for nil:NilClass,
829,12/19/2025,Topiclounge,insumos gastronómicos de alta calidad,"Lamb - Shoulder, Boneless",438,$1722.32,Transferencia,error: undefined method `first' for nil:NilClass,
830,1/2/2026,Livetube,insumos gastronómicos de alta calidad,Carbonated Water - Orange,94,$4204.04,Cheque,error: undefined method `first' for nil:NilClass,17
831,5/12/2025,Fivebridge,insumos gastronómicos de alta calidad,Shortbread - Cookie Crumbs,90,$4637.87,Cheque,error: undefined method `first' for nil:NilClass,18
832,1/25/2026,Zoomdog,insumos gastronómicos de alta calidad,Prunes - Pitted,362,$2231.00,Cheque,error: undefined method `first' for nil:NilClass,
833,9/23/2025,Trudoo,insumos gastronómicos de alta calidad,Plasticknivesblack,476,$2761.52,TRANSF.,error: undefined method `first' for nil:NilClass,20
834,4/29/2024,Riffwire,insumos gastronómicos de alta calidad,Potatoes - Mini White 3 Oz,297,$4814.94,Transferencia,error: undefined method `first' for nil:NilClass,29
835,1/10/2025,Topiczoom,insumos gastronómicos de alta calidad,Flour - Strong Pizza,86,$2929.56,transferencia,error: undefined method `first' for nil:NilClass,3
836,10/19/2025,Buzzbean,insumos gastronómicos de alta calidad,The Pop Shoppe - Black Cherry,434,$3963.48,tarjeta débito,error: undefined method `first' for nil:NilClass,25
837,2/7/2024,Jabbersphere,insumos gastronómicos de alta calidad,Puree - Raspberry,217,$4742.73,cheque a 30 dias,error: undefined method `first' for nil:NilClass,22
838,12/20/2024,Gabtune,insumos gastronómicos de alta calidad,Tea - Herbal Sweet Dreams,16,$4161.63,Cheque,error: undefined method `first' for nil:NilClass,16
839,8/12/2025,Yacero,insumos gastronómicos de alta calidad,Carbonated Water - Wildberry,293,$4208.64,Cheque,error: undefined method `first' for nil:NilClass,
840,8/15/2024,Wikibox,insumos gastronómicos de alta calidad,Beer - Steamwhistle,274,$2453.72,Tarjeta,error: undefined method `first' for nil:NilClass,
841,9/15/2025,Abata,insumos gastronómicos de alta calidad,Wine - Zonnebloem Pinotage,101,$4535.67,Cheque,error: undefined method `first' for nil:NilClass,
842,1/10/2024,Youspan,insumos gastronómicos de alta calidad,"Wine - Red, Cooking",290,$4894.04,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,23
843,4/7/2025,Oyope,insumos gastronómicos de alta calidad,Cookie Dough - Oatmeal Rasin,219,$4059.29,TRANSF.,error: undefined method `first' for nil:NilClass,
844,4/9/2026,Ooba,insumos gastronómicos de alta calidad,Milk - 1%,471,$4906.42,cheque a 30 dias,error: undefined method `first' for nil:NilClass,
845,4/21/2026,Voolia,insumos gastronómicos de alta calidad,Tomato Puree,38,$2684.80,Cheque,error: undefined method `first' for nil:NilClass,
846,6/17/2025,Leexo,insumos gastronómicos de alta calidad,Lamb Rack Frenched Australian,248,$3684.79,cheque a 30 dias,error: undefined method `first' for nil:NilClass,22
847,12/10/2025,Vinte,insumos gastronómicos de alta calidad,Salmon - Fillets,435,$856.99,transferencia,,
848,7/1/2024,Katz,insumos gastronómicos de alta calidad,Beer - Tetleys,447,$1874.52,cheque a 30 dias,error: undefined method `first' for nil:NilClass,14
849,1/17/2024,JumpXS,insumos gastronómicos de alta calidad,Pepper - Scotch Bonnet,371,$4614.69,Transferencia,error: undefined method `first' for nil:NilClass,25
850,1/29/2025,Demimbu,insumos gastronómicos de alta calidad,Wine - Clavet Saint Emilion,463,$4570.40,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,8
851,2/4/2024,Browsecat,insumos gastronómicos de alta calidad,Sobe - Green Tea,31,$4483.24,tarjeta débito,,8
852,6/25/2024,Tavu,insumos gastronómicos de alta calidad,Coconut Milk - Unsweetened,325,$4663.65,Cheque,error: undefined method `first' for nil:NilClass,
853,1/10/2025,Youfeed,insumos gastronómicos de alta calidad,Chocolate - Compound Coating,286,$3313.09,cheque a 30 dias,error: undefined method `first' for nil:NilClass,
854,3/4/2025,Eadel,insumos gastronómicos de alta calidad,Salt And Pepper Mix - Black,396,$2700.26,Tarjeta,error: undefined method `first' for nil:NilClass,17
855,10/23/2024,Thoughtstorm,insumos gastronómicos de alta calidad,Flour - Strong,457,$1800.16,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,29
856,12/11/2024,Fivechat,insumos gastronómicos de alta calidad,Longos - Chicken Curried,30,$4398.01,Cheque,,
857,11/12/2025,Wikivu,insumos gastronómicos de alta calidad,Clam Nectar,303,$3335.75,Tarjeta,error: undefined method `first' for nil:NilClass,20
858,3/14/2025,Riffpedia,insumos gastronómicos de alta calidad,Wine - Winzer Krems Gruner,412,$543.26,Cheque,error: undefined method `first' for nil:NilClass,6
859,7/18/2024,Devshare,insumos gastronómicos de alta calidad,"Pasta - Penne, Rigate, Dry",352,$1427.88,Tarjeta,error: undefined method `first' for nil:NilClass,
860,2/13/2026,Meevee,insumos gastronómicos de alta calidad,Hog / Sausage Casing - Pork,356,$3208.96,TRANSF.,error: undefined method `first' for nil:NilClass,
861,4/18/2025,Ntags,insumos gastronómicos de alta calidad,Bread - Raisin Walnut Pull,376,$2145.18,Efectivo,error: undefined method `first' for nil:NilClass,15
862,8/18/2024,Npath,insumos gastronómicos de alta calidad,"Fish - Scallops, Cold Smoked",288,$1549.34,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,
863,5/18/2026,Vipe,insumos gastronómicos de alta calidad,Pails With Lids,260,$1353.11,transferencia,error: undefined method `first' for nil:NilClass,
864,9/2/2025,Cogidoo,insumos gastronómicos de alta calidad,Carbonated Water - Peach,371,$1802.04,transferencia,error: undefined method `first' for nil:NilClass,7
865,1/31/2026,Abata,insumos gastronómicos de alta calidad,Duck - Whole,92,$3458.24,tarjeta débito,error: undefined method `first' for nil:NilClass,26
866,9/9/2025,Wikizz,insumos gastronómicos de alta calidad,"Halibut - Whole, Fresh",323,$4987.42,tarjeta débito,error: undefined method `first' for nil:NilClass,18
867,4/28/2025,Photobug,insumos gastronómicos de alta calidad,Creme De Cacao White,158,$4330.15,Tarjeta,error: undefined method `first' for nil:NilClass,17
868,8/16/2025,Rhycero,insumos gastronómicos de alta calidad,Sugar - Icing,454,$2959.85,Cheque,error: undefined method `first' for nil:NilClass,9
869,8/5/2025,,insumos gastronómicos de alta calidad,Aromat Spice / Seasoning,355,$3731.65,Efectivo,error: undefined method `first' for nil:NilClass,
870,9/7/2024,Skipfire,insumos gastronómicos de alta calidad,Tomato - Green,421,$932.33,tarjeta débito,error: undefined method `first' for nil:NilClass,29
871,4/21/2025,Divavu,insumos gastronómicos de alta calidad,Chocolate - Milk Coating,432,$4663.72,TRANSF.,error: undefined method `first' for nil:NilClass,
872,12/4/2024,Kamba,insumos gastronómicos de alta calidad,"Juice - Clam, 46 Oz",469,$2779.98,TRANSF.,error: undefined method `first' for nil:NilClass,18
873,4/26/2026,Meevee,insumos gastronómicos de alta calidad,Sesame Seed,242,$2142.95,transferencia,error: undefined method `first' for nil:NilClass,1
874,5/5/2025,,insumos gastronómicos de alta calidad,"Pepper - White, Ground",376,$2636.54,transferencia,error: undefined method `first' for nil:NilClass,4
875,8/2/2024,Mycat,insumos gastronómicos de alta calidad,"Mushroom - Shitake, Fresh",426,$1609.64,Transferencia,error: undefined method `first' for nil:NilClass,0
876,7/16/2024,Dynazzy,insumos gastronómicos de alta calidad,Oven Mitt - 13 Inch,95,$4615.44,tarjeta débito,error: undefined method `first' for nil:NilClass,10
877,7/18/2025,Youspan,insumos gastronómicos de alta calidad,"Chocolate - Milk, Callets",367,$4281.06,tarjeta de crétdito,error: undefined method `first' for nil:NilClass,2
878,11/2/2025,Gabcube,insumos gastronómicos de alta calidad,"Trout - Hot Smkd, Dbl Fillet",436,$2990.56,Tarjeta,error: undefined method `first' for nil:NilClass,3
879,12/23/2024,Jabbercube,insumos gastronómicos de alta calidad,Longos - Penne With Pesto,112,$1225.84,Efectivo,error: undefined method `first' for nil:NilClass,0
880,11/22/2025,Meemm,insumos gastronómicos de alta calidad,Venison - Liver,404,$791.24,Efectivo,error: undefined method `first' for nil:NilClass,18
881,12/14/2025,Eabox,insumos gastronómicos de alta calidad,Quail - Jumbo,264,$4855.22,transferencia,,24
882,8/15/2025,Feedfish,insumos gastronómicos de alta calidad,Raspberries - Fresh,27,$1600.25,tarjeta débito,error: undefined method `first' for nil:NilClass,
883,2/5/2026,Eayo,insumos gastronómicos de alta calidad,Coffee Guatemala Dark,108,$1700.09,Tarjeta,error: undefined method `first' for nil:NilClass,
884,8/1/2024,Voonder,insumos gastronómicos de alta calidad,Bread - White Mini Epi,471,$2454.95,Efectivo,error: undefined method `first' for nil:NilClass,
885,5/5/2024,Browseblab,insumos gastronómicos de alta calidad,Cup - Paper 10oz 92959,276,$1637.71,tarjeta débito,error: undefined method `first' for nil:NilClass,
886,5/13/2024,Katz,insumos gastronómicos de alta calidad,"Olives - Black, Pitted",197,$3813.96,transferencia,error: undefined method `first' for nil:NilClass,17
887,2/21/2026,Innojam,insumos gastronómicos de alta calidad,Truffle Cups - White Paper,136,$2788.36,TRANSF.,error: undefined method `first' for nil:NilClass,26
888,6/23/2025,Tagchat,insumos gastronómicos de alta calidad,"Beef - Rib Roast, Cap On",470,$3025.82,Efectivo,error: undefined method `first' for nil:NilClass,13
889,6/29/2024,Vimbo,insumos gastronómicos de alta calidad,Pectin,141,$3759.83,transferencia,error: undefined method `first' for nil:NilClass,25
890,4/3/2024,Meevee,insumos gastronómicos de alta calidad,Table Cloth 81x81 White,258,$2257.89,tarjeta débito,error: undefined method `first' for nil:NilClass,25
891,11/23/2025,Edgeclub,insumos gastronómicos de alta calidad,Ecolab - Power Fusion,296,$3124.52,Efectivo,,12
892,3/3/2024,Kwinu,insumos gastronómicos de alta calidad,Pineapple - Regular,48,$4870.98,tarjeta débito,error: undefined method `first' for nil:NilClass,
893,6/1/2024,Kazio,insumos gastronómicos de alta calidad,Mustard - Individual Pkg,194,$4764.66,Tarjeta,error: undefined method `first' for nil:NilClass,25
894,4/11/2024,Oyope,insumos gastronómicos de alta calidad,Mudslide,395,$4835.88,TRANSF.,,14
895,1/20/2025,Yodoo,insumos gastronómicos de alta calidad,"Oil - Shortening,liqud, Fry",359,$641.71,TRANSF.,,28
896,10/24/2025,Bubblemix,insumos gastronómicos de alta calidad,Cake - Cake Sheet Macaroon,433,$3718.13,TRANSF.,error: undefined method `first' for nil:NilClass,
897,9/2/2024,Blogtag,insumos gastronómicos de alta calidad,Longos - Burritos,13,$3055.28,TRANSF.,error: undefined method `first' for nil:NilClass,
898,5/16/2024,Meejo,insumos gastronómicos de alta calidad,Pepper - Gypsy Pepper,435,$575.33,TRANSF.,error: undefined method `first' for nil:NilClass,19
899,10/19/2025,Edgepulse,insumos gastronómicos de alta calidad,Oil - Grapeseed Oil,188,$2212.79,Efectivo,,
900,6/19/2024,Yakijo,insumos gastronómicos de alta calidad,Food Colouring - Orange,291,$4375.32,Cheque,error: undefined method `first' for nil:NilClass,13
901,11/22/2025,Mynte,insumos gastronómicos de alta calidad,Plasticknivesblack,371,$3460.88,Cheque,,7
902,7/15/2025,Tazzy,insumos gastronómicos de alta calidad,Lemon Grass,111,$3680.73,tarjeta débito,error: undefined method `first' for nil:NilClass,11
903,8/3/2025,Dynabox,insumos gastronómicos de alta calidad,"Bread - Roll, Italian",494,$1079.54,transferencia,error: undefined method `first' for nil:NilClass,
904,1/16/2024,Einti,insumos gastronómicos de alta calidad,"Split Peas - Green, Dry",500,$3328.10,TRANSF.,error: undefined method `first' for nil:NilClass,
905,8/25/2024,,insumos gastronómicos de alta calidad,Wine - Fontanafredda Barolo,257,$3626.05,cheque a 30 dias,error: undefined method `first' for nil:NilClass,14
906,6/17/2026,Katz,insumos gastronómicos de alta calidad,Cocoa Feuilletine,364,$2670.60,Cheque,error: undefined method `first' for nil:NilClass,
907,7/29/2025,Kwideo,insumos gastronómicos de alta calidad,"Pork - Tenderloin, Fresh",459,$3879.85,TRANSF.,error: undefined method `first' for nil:NilClass,13
908,3/21/2026,Topicstorm,insumos gastronómicos de alta calidad,Orange Roughy 4/6 Oz,466,$2062.24,transferencia,error: undefined method `first' for nil:NilClass,
909,10/22/2024,Jabbertype,insumos gastronómicos de alta calidad,Wine - Pinot Noir Pond Haddock,396,$3907.41,cheque a 30 dias,,6
910,12/23/2024,Npath,insumos gastronómicos de alta calidad,"Club Soda - Schweppes, 355 Ml",235,$3380.89,TRANSF.,error: undefined method `first' for nil:NilClass,4
911,5/9/2025,Realmix,insumos gastronómicos de alta calidad,Cafe Royale,52,$4231.17,Efectivo,error: undefined method `first' for nil:NilClass,17
